id,key,value,type
3952100281,emergency,fire_hydrant,regular
3952100281,type,pillar,fire_hydrant
3952100282,amenity,atm,regular
3952100282,drive_through,no,regular
3952100282,operator,Banco de Costa Rica,regular
3952100282,source,KG Ground Survey 2015,regular
3953823387,bench,yes,regular
3953823387,covered,yes,regular
3953823387,highway,bus_stop,regular
3953823388,bench,no,regular
3953823388,covered,no,regular
3953823388,highway,bus_stop,regular
3953823388,shelter,no,regular
3953823389,bench,no,regular
3953823389,covered,no,regular
3953823389,highway,bus_stop,regular
3953823389,shelter,no,regular
3953823390,highway,bus_stop,regular
3953823391,highway,bus_stop,regular
3953823392,highway,bus_stop,regular
3953823393,highway,bus_stop,regular
3953826887,bench,no,regular
3953826887,covered,no,regular
3953826887,highway,bus_stop,regular
3953826887,shelter,no,regular
3953826888,highway,bus_stop,regular
3953826889,bench,yes,regular
3953826889,covered,yes,regular
3953826889,highway,bus_stop,regular
3953826889,name,Padres Franciscanos,regular
3953826890,bench,no,regular
3953826890,covered,no,regular
3953826890,highway,bus_stop,regular
3953826890,shelter,no,regular
3953838431,highway,bus_stop,regular
3953838432,bench,no,regular
3953838432,covered,no,regular
3953838432,highway,bus_stop,regular
3953838432,shelter,no,regular
3953840169,bench,no,regular
3953840169,covered,no,regular
3953840169,highway,bus_stop,regular
3953840169,shelter,no,regular
3953864762,name,Usados Mazda,regular
3953864762,office,company,regular
3953984249,emergency,fire_hydrant,regular
3953984250,emergency,fire_hydrant,regular
3953987169,city,San José,addr
3953987169,street,Vía 204,addr
3953987169,name,DNADECO,regular
3953987169,office,yes,regular
3953987169,source,KG Ground Survey 2015,regular
3954040398,name,Puesto de Loteria,regular
3954040398,shop,lottery,regular
3954040398,source,KG Ground Survey 2015,regular
3954173318,man_made,tower,regular
3954279879,emergency,fire_hydrant,regular
3954279880,name,Tattoo,regular
3954279880,shop,tattoo,regular
3954279880,source,KG Ground Survey 2015,regular
3954279881,amenity,pharmacy,regular
3954279881,name,Farmacia La Bomba,regular
3954279881,source,KG Ground Survey 2015,regular
3954279882,name,Electronica Total,regular
3954279882,shop,electronics,regular
3954279882,source,KG Ground Survey 2015,regular
3954279883,name,Licrorera y Vino,regular
3954279883,shop,alcohol,regular
3954279883,source,KG Ground Survey 2015,regular
3954279884,amenity,restaurant,regular
3954279884,name,Restaurante Pollo el Mas Sabrosa,regular
3954279884,source,KG Ground Survey 2015,regular
3954279893,amenity,pharmacy,regular
3954279893,name,Farmacia Nazaret,regular
3954279893,source,KG Ground Survey 2015,regular
3954279898,name,Acachete,regular
3954279898,shop,yes,regular
3954279898,source,KG Ground Survey 2015,regular
3954279899,name,Cerrojeria y Almarmas,regular
3954279899,shop,locksmith,regular
3954279899,source,KG Ground Survey 2015,regular
3954279904,amenity,restaurant,regular
3954279904,name,Pizzeria Polo,regular
3954279904,source,KG Ground Survey 2015,regular
3954279905,name,Luna y Luna1,regular
3954279905,shop,bakery,regular
3954279905,source,KG Ground Survey 2015,regular
3954279906,name,You y Me,regular
3954279906,shop,yes,regular
3954279906,source,KG Ground Survey 2015,regular
3954331748,emergency,fire_hydrant,regular
3954333402,emergency,fire_hydrant,regular
3954375103,amenity,cafe,regular
3954375103,name,Cafetería,regular
3954375103,source,KG Ground Survey 2015,regular
3955823758,name,Lin,regular
3955823758,shop,yes,regular
3955823758,source,KG Ground Survey 2015,regular
3955823778,name,Outlet Outlet,regular
3955823778,shop,yes,regular
3955823778,source,KG Ground Survey 2015,regular
3955823779,name,InstaCloset,regular
3955823779,phone,(506)22820930,regular
3955823779,shop,yes,regular
3955823779,source,KG Ground Survey 2015,regular
3955833710,man_made,survey_point,regular
3955833710,name,Punto ETCG (Red Geodésica de Costa Rica -1er Orden),regular
3955833710,note,488390.638 de 1105688.844 (CRTM05),regular
3955833710,ref,ETCG,regular
3955871695,entrance,yes,regular
3955871695,source,KG Ground Survey 2015,regular
3955871696,name,Oca,regular
3955871696,shop,yes,regular
3955871696,source,KG Ground Survey 2015,regular
3955871697,name,Promaciones Línea Blanca,regular
3955871697,shop,electronics,regular
3955871697,source,KG Ground Survey 2015,regular
3955871698,name,Más Que Aros y Llantas,regular
3955871698,shop,tyres,regular
3955871698,source,KG Ground Survey 2015,regular
3955871699,name,Deco Car,regular
3955871699,shop,car_parts,regular
3955871699,source,KG Ground Survey 2015,regular
3955871700,name,Viper Vapes,regular
3955871700,shop,car_parts,regular
3955871700,source,KG Ground Survey 2015,regular
3955871701,name,Hogar Contemporáneo,regular
3955871701,shop,interior_decoration,regular
3955871701,source,KG Ground Survey 2015,regular
3955871702,name,Uibes,regular
3955871702,shop,yes,regular
3955871702,source,KG Ground Survey 2015,regular
3955919718,crossing,zebra,regular
3955919718,highway,crossing,regular
3955919718,highway_1,traffic_signals,regular
3955930642,city,Barreal,addr
3955930642,amenity,clinic,regular
3955930642,name,Axis Fisiocenter,regular
3955930642,source,KG Ground Survey 2015,regular
3955932701,city,Barreal,addr
3955932701,name,Super La Amistad,regular
3955932701,shop,supermarket,regular
3955932701,source,KG Ground Survey 2015,regular
3955970674,city,Barreal,addr
3955970674,amenity,bar,regular
3955970674,name,Bar Restaurante Lido,regular
3955970674,source,KG Ground Survey 2015,regular
3955976861,barrier,gate,regular
3955981999,city,Barreal,addr
3955981999,name,Paco,regular
3955981999,phone,(506)22391940,regular
3955981999,shop,yes,regular
3955981999,source,KG Ground Survey 2015,regular
3955982000,city,Barreal,addr
3955982000,name,Bic,regular
3955982000,shop,yes,regular
3955982000,source,KG Ground Survey 2015,regular
3955991366,city,Barreal,addr
3955991366,name,Helcor Oficina de Ventas,regular
3955991366,phone,(506)25890317,regular
3955991366,shop,hardware,regular
3955991366,source,KG Ground Survey 2015,regular
3955991367,city,Barreal,addr
3955991367,name,Smile,regular
3955991367,shop,yes,regular
3955991367,source,KG Ground Survey 2015,regular
3955991368,city,Barreal,addr
3955991368,shop,clothes,regular
3955991368,source,KG Ground Survey 2015,regular
3955991369,city,Barreal,addr
3955991369,name,Macrobiótica,regular
3955991369,shop,florist,regular
3955991369,source,KG Ground Survey 2015,regular
3956025500,barrier,lift_gate,regular
3956025995,barrier,yes,regular
3957005988,city,Río Segundo,addr
3957005988,amenity,restaurant,regular
3957005988,cuisine,pizza,regular
3957005988,name,Pizza Berlor,regular
3957005988,source,KG Ground Survey 2015,regular
3957033837,city,Río Segundo,addr
3957033837,amenity,pharmacy,regular
3957033837,source,KG Ground Survey 2015,regular
3957035868,bench,yes,regular
3957035868,covered,yes,regular
3957035868,highway,bus_stop,regular
3957035868,name,Plaza Ferias,regular
3957035868,shelter,yes,regular
3957035869,bench,no,regular
3957035869,covered,no,regular
3957035869,highway,bus_stop,regular
3957035869,shelter,no,regular
3957035874,bench,no,regular
3957035874,covered,no,regular
3957035874,highway,bus_stop,regular
3957035874,shelter,no,regular
3957038224,bench,yes,regular
3957038224,covered,yes,regular
3957038224,highway,bus_stop,regular
3957038224,name,Terminal San Rafael,regular
3957038224,shelter,yes,regular
3957038225,highway,bus_stop,regular
3957038225,name,Terminal Guácima Arriba,regular
3957038226,bench,no,regular
3957038226,covered,no,regular
3957038226,highway,bus_stop,regular
3957038226,shelter,no,regular
3957038227,bench,no,regular
3957038227,covered,no,regular
3957038227,highway,bus_stop,regular
3957038227,shelter,no,regular
3957064165,highway,traffic_signals,regular
3957064165,source,KG Ground Survey 2015,regular
3957064171,barrier,gate,regular
3957064171,source,KG Ground Survey 2015,regular
3957090588,name,Yeraldy Salon,regular
3957090588,shop,beauty,regular
3957090588,source,KG Ground Survey 2015,regular
3957090589,amenity,veterinary,regular
3957090589,name,Veterinaria,regular
3957090589,source,KG Ground Survey 2015,regular
3957102194,barrier,lift_gate,regular
3957105734,city,Heredia,addr
3957105734,street,Avenida 14,addr
3957105734,amenity,cafe,regular
3957105734,name,Café Rohan,regular
3957105734,source,KG Ground Survey 2015,regular
3957110974,city,Heredia,addr
3957110974,street,Calle 16,addr
3957110974,shop,copyshop,regular
3957110974,source,KG Ground Survey 2015,regular
3957136913,amenity,atm,regular
3957136913,name,BCR,regular
3957136913,source,KG Ground Survey 2015,regular
3957136978,city,Alajuela,addr
3957136978,street,Avenida 9 - Antonio Arroyo,addr
3957136978,amenity,restaurant,regular
3957136978,name,Daniels,regular
3957136978,source,KG Ground Survey 2015,regular
3957137014,city,Heredia,addr
3957137014,street,Avenida 6,addr
3957137014,name,Don Pedro Sastreria,regular
3957137014,shop,tailor,regular
3957137014,source,KG Ground Survey 2015,regular
3957137025,name,Musmanni,regular
3957137025,shop,bakery,regular
3957137025,source,KG Ground Survey 2015,regular
3957198339,city,Heredia,addr
3957198339,street,Avenida 6,addr
3957198339,amenity,bank,regular
3957198339,drive_through,yes,regular
3957198339,name,Scotiabank,regular
3957198339,source,KG Ground Survey 2015,regular
3957210371,city,Heredia,addr
3957210371,street,Avenida 6,addr
3957210371,name,City Cel,regular
3957210371,shop,mobile_phone,regular
3957210371,source,KG Ground Survey 2015,regular
3957210372,city,Heredia,addr
3957210372,street,Avenida 6,addr
3957210372,name,Chanty,regular
3957210372,phone,(506)22381513,regular
3957210372,shop,variety_store,regular
3957210372,source,KG Ground Survey 2015,regular
3957210373,city,Heredia,addr
3957210373,street,Avenida 6,addr
3957210373,name,Piramide,regular
3957210373,shop,clothes,regular
3957210373,source,KG Ground Survey 2015,regular
3957265924,city,Heredia,addr
3957265924,street,Calle Central,addr
3957265924,name,ADOC,regular
3957265924,shop,jewelry,regular
3957265924,source,KG Ground Survey 2015,regular
3957265925,city,Heredia,addr
3957265925,street,Avenida 6,addr
3957265925,name,Magic Store,regular
3957265925,shop,clothes,regular
3957265925,source,KG Ground Survey 2015,regular
3957265926,city,Heredia,addr
3957265926,street,Avenida 6,addr
3957265926,name,Ropa Intima,regular
3957265926,shop,clothes,regular
3957265926,source,KG Ground Survey 2015,regular
3957265927,city,Heredia,addr
3957265927,street,Avenida 6,addr
3957265927,name,Opticas Jiménez,regular
3957265927,shop,optician,regular
3957265927,source,KG Ground Survey 2015,regular
3957265928,city,Heredia,addr
3957265928,street,Avenida 6,addr
3957265928,name,Yohery Fashion,regular
3957265928,phone,(506)22628436,regular
3957265928,shop,fashion,regular
3957265928,source,KG Ground Survey 2015,regular
3957265929,city,Heredia,addr
3957265929,street,Avenida 6,addr
3957265929,name,Cell Phone,regular
3957265929,phone,(506)22383091,regular
3957265929,shop,mobile_phone,regular
3957265929,source,KG Ground Survey 2015,regular
3957265930,city,Heredia,addr
3957265930,street,Avenida 6,addr
3957265930,amenity,pharmacy,regular
3957265930,name,Farmacia Chavarría,regular
3957265930,source,KG Ground Survey 2015,regular
3957265931,city,Heredia,addr
3957265931,street,Avenida 6,addr
3957265931,name,Bambolá,regular
3957265931,shop,yes,regular
3957265931,source,KG Ground Survey 2015,regular
3957307559,name,Sala de Exhibicion Sarchí Cartago,regular
3957307559,shop,yes,regular
3957307559,source,KG Ground Survey 2015,regular
3957307560,city,Cartago,addr
3957307560,street,Avenida Central,addr
3957307560,name,RR MotoRepuestos,regular
3957307560,shop,car_parts,regular
3957307560,source,KG Ground Survey 2015,regular
3957309261,city,Heredia,addr
3957309261,street,Calle 9,addr
3957309261,amenity,bank,regular
3957309261,name,BCR,regular
3957309261,source,KG Ground Survey 2015,regular
3957309262,city,Heredia,addr
3957309262,street,Calle 9,addr
3957309262,name,Opticas Vision,regular
3957309262,shop,optician,regular
3957309262,source,KG Ground Survey 2015,regular
3957330109,city,Heredia,addr
3957330109,street,Calle 9,addr
3957330109,amenity,pharmacy,regular
3957330109,source,KG Ground Survey 2015,regular
3957371323,city,Cartago,addr
3957371323,street,Avenida Central,addr
3957371323,fixme,name,regular
3957371323,shop,convenience,regular
3957371323,source,KG Ground Survey 2015,regular
3957371324,city,Cartago,addr
3957371324,street,Avenida Central,addr
3957371324,amenity,dentist,regular
3957371324,name,Clinica Dental,regular
3957371324,source,KG Ground Survey 2015,regular
3957414912,city,Cartago,addr
3957414912,street,Avenida Central,addr
3957414912,name,KBarato,regular
3957414912,shop,clothes,regular
3957414912,source,KG Ground Survey 2015,regular
3957414913,name,Cache Fashion,regular
3957414913,shop,clothes,regular
3957414913,source,KG Ground Survey 2015,regular
3957414955,name,Mystery,regular
3957414955,shop,tattoo,regular
3957414955,source,KG Ground Survey 2015,regular
3957414956,name,Unipunto,regular
3957414956,shop,yes,regular
3957414956,source,KG Ground Survey 2015,regular
3957415960,city,Cartago,addr
3957415960,street,Avenida Central,addr
3957415960,name,Macao,regular
3957415960,shop,yes,regular
3957415960,source,KG Ground Survey 2015,regular
3957415961,name,Best Boutique,regular
3957415961,shop,boutique,regular
3957415961,source,KG Ground Survey 2015,regular
3957415962,city,Cartago,addr
3957415962,street,Avenida Central,addr
3957415962,name,Zoe Ropa y Accesorios,regular
3957415962,shop,clothes,regular
3957415962,source,KG Ground Survey 2015,regular
3957415963,city,Cartago,addr
3957415963,street,Avenida Central,addr
3957415963,name,Zafiro Azul,regular
3957415963,shop,jewelry,regular
3957415963,source,KG Ground Survey 2015,regular
3957415964,city,Cartago,addr
3957415964,street,Avenida Central,addr
3957415964,name,Infinity,regular
3957415964,shop,yes,regular
3957415964,source,KG Ground Survey 2015,regular
3957415965,amenity,fast_food,regular
3957415965,name,Soda Apolo,regular
